Date,FTSE SMALL CAP - PRICE INDEX,FTSE 350 GEN RETAILERS £ - PRICE INDEX,FTSE 350 MINING £ - PRICE INDEX,FTSE 350 BANKS £ - PRICE INDEX,FTSE 350 AERO/DEFENCE £ - PRICE INDEX,FTSE 350 CHEMICALS £ - PRICE INDEX,FTSE 350 FD & DRUG RTL £ - PRICE INDEX,FTSE 350 FD PRODUCERS £ - PRICE INDEX,FTSE 350 GENERAL INDS £ - PRICE INDEX,FTSE 350 MEDIA £ - PRICE INDEX
23/03/1989,1740.69,964.2,2510.5,1267.3,1118.1,1634,1091,1801,1556.6,1860.2
24/03/1989,1740.69,964.2,2510.5,1267.3,1118.1,1634,1091,1801,1556.6,1860.2
27/03/1989,1740.69,964.2,2510.5,1267.3,1118.1,1634,1091,1801,1556.6,1860.2
28/03/1989,1744.29,966.8,2536.4,1276.4,1141.8,1642,1096,1806.5,1569,1879.6
29/03/1989,1742.37,964.6,2545.6,1274.8,1142.1,1638.3,1098.3,1808.3,1578.3,1883
30/03/1989,1737.81,960.1,2555.1,1258,1114.1,1625.1,1087.2,1796.8,1569.8,1878.8
31/03/1989,1739.92,962.3,2573.3,1268.3,1130.3,1637.5,1100.4,1815.2,1585.1,1895
03/04/1989,1739.3,966,2562.3,1261.2,1118.6,1652.7,1105.7,1800.7,1579.5,1904
04/04/1989,1740.81,967.3,2605.9,1267.5,1131,1651.9,1120.2,1804.5,1572.9,1884.8
05/04/1989,1736.24,965.1,2641.5,1268.1,1131.5,1643,1122.4,1801.8,1565,1869.4
06/04/1989,1730.25,951.3,2638.9,1260.2,1112.6,1628.2,1108.8,1786.3,1535.2,1854.3
07/04/1989,1714.87,945.7,2639.6,1254.9,1103.6,1614.2,1104.9,1777.8,1527.9,1847
10/04/1989,1705.86,935.1,2572.5,1245.8,1086.4,1607.9,1099.8,1767.6,1513.9,1832.1
11/04/1989,1699.52,933.8,2553.2,1239.4,1097.8,1601.1,1106.3,1778.1,1523,1846.3
12/04/1989,1703.24,935.5,2568.5,1229.5,1098.5,1594.7,1109.6,1777.1,1517.8,1850
13/04/1989,1702.57,940.7,2569.4,1231.6,1096.4,1592.1,1118.6,1772.8,1521.6,1841.5
14/04/1989,1705.75,948.2,2582.2,1242.3,1115.7,1596.7,1138.5,1785.6,1549.3,1846.8
17/04/1989,1710.99,956.4,2581.7,1239,1108.2,1595.5,1143,1793.7,1549.9,1836.2
18/04/1989,1717.15,965.3,2541.4,1246.2,1120.5,1607.9,1146.1,1813.6,1566.6,1852.1
19/04/1989,1724.3,976.2,2572.9,1254.3,1124.4,1624.5,1147.5,1817.9,1577.6,1852.2
20/04/1989,1718.56,968,2544.5,1233.7,1100.3,1610.8,1150.5,1811.1,1558.2,1820.9
21/04/1989,1715.07,962.4,2538.2,1232.5,1095.5,1606.9,1160,1802.6,1546.2,1805.8
24/04/1989,1717.71,964.8,2509.4,1230.8,1086.1,1609.4,1180.8,1797.4,1549.1,1809.4
25/04/1989,1721.58,975.5,2481.2,1250.9,1099.5,1618.4,1184.1,1802.3,1554.9,1814.7
26/04/1989,1727.96,988.7,2536.5,1261.8,1123.8,1635.4,1212.6,1816,1577.2,1835.3
27/04/1989,1731.23,994.9,2582,1268.8,1140.1,1669.9,1208.3,1829.5,1597.2,1841.3
28/04/1989,1737.26,993.7,2559.1,1276.7,1145.2,1662.4,1209,1828.1,1603.1,1861.5
01/05/1989,1737.26,993.7,2559.1,1276.7,1145.2,1662.4,1209,1828.1,1603.1,1861.5
02/05/1989,1739.07,987.6,2567,1269.8,1138,1646.9,1194.4,1820.1,1597.5,1854.4
03/05/1989,1734.61,989.9,2605.8,1263.3,1135.2,1643.2,1202.2,1824.7,1591.1,1852.6
04/05/1989,1740.86,1004.2,2592.4,1271.9,1143.8,1648,1204.7,1832.5,1602.5,1872.4
05/05/1989,1744.84,1007.6,2601.7,1282.3,1145.9,1659.8,1204.4,1845.4,1610.2,1892.6
08/05/1989,1747.57,989.9,2580.8,1280.2,1143,1653.4,1211.5,1849.9,1602.7,1886.8
09/05/1989,1748.18,1001.6,2569.5,1298.3,1149.9,1656,1205.1,1847.1,1606.9,1894.9
10/05/1989,1745.36,999.2,2545.2,1310.6,1162.2,1657.2,1195.5,1828.2,1604.3,1874.4
11/05/1989,1743.71,1005,2534.3,1300.6,1150.5,1647.7,1198.4,1826.6,1609.2,1868.8
12/05/1989,1747.42,1032.8,2556.3,1317.7,1161.8,1659.5,1213.3,1835.9,1631.7,1882.5
15/05/1989,1750.86,1035.2,2553.1,1325.2,1172.8,1668.6,1216.1,1843.2,1642.5,1904.4
16/05/1989,1749.66,1027,2517.3,1309.6,1159.2,1664.1,1211.4,1834.3,1630.9,1900.9
17/05/1989,1750.79,1040.5,2494.5,1318.3,1173.8,1683.2,1226.2,1849.4,1642.8,1927.8
18/05/1989,1752.77,1058.6,2494.2,1310.6,1186.1,1701.6,1237.8,1901.7,1650.7,1935.8
19/05/1989,1758.39,1081.6,2512.7,1323.2,1217.4,1725.5,1259.6,1944.3,1671.4,1940.9
22/05/1989,1751.52,1048.7,2472.9,1311.2,1189.6,1719.9,1244.9,1908.6,1644.1,1927.2
23/05/1989,1738.81,1029.6,2435,1293.4,1181.5,1718.3,1238.5,1890,1634.6,1923.3
24/05/1989,1727.67,1021,2393.2,1283.2,1167.9,1714,1222.4,1860.6,1623,1897.8
25/05/1989,1732.5,1025.8,2409.6,1276.6,1185.6,1707.8,1231.9,1876.9,1625.3,1907.6
26/05/1989,1739.35,1040.2,2423.6,1267.8,1199.3,1699.8,1235.5,1879.3,1628.4,1911.4
29/05/1989,1739.35,1040.2,2423.6,1267.8,1199.3,1699.8,1235.5,1879.3,1628.4,1911.4
30/05/1989,1738.35,1030.7,2412.3,1252,1183.7,1707,1234.7,1872.6,1621.4,1920.7
31/05/1989,1728.03,1008.4,2395.2,1245.1,1169.8,1693.6,1233.9,1866.1,1599.1,1904.6
01/06/1989,1724.29,998.7,2390.9,1249.3,1159.4,1691,1228.1,1852.9,1587.5,1897
02/06/1989,1717.04,997.5,2392.8,1239,1157.2,1693.7,1238.3,1856.8,1582.5,1887.5
05/06/1989,1712.69,997.5,2374.9,1238.5,1162.5,1689.6,1238.8,1849.9,1568.2,1877.3
06/06/1989,1714.3,1011.8,2389,1252.3,1182.4,1693.1,1246.7,1864.8,1584.8,1885
07/06/1989,1721.15,1018.2,2382,1256.3,1186.1,1684.7,1258.4,1875.3,1585.6,1872.8
08/06/1989,1725.88,1028.8,2432.2,1280,1190.7,1690.4,1262.5,1882.9,1606.8,1891.7
09/06/1989,1727.02,1021.6,2417.3,1278.9,1193.7,1691.4,1272.2,1888.3,1597.2,1906.4
12/06/1989,1723.27,1013.4,2404.8,1266.1,1179.1,1697.1,1274.1,1883.3,1592.2,1902.3
13/06/1989,1712.36,1004.6,2396.8,1257.3,1159.4,1687.9,1279.7,1882.1,1576.9,1879.7
14/06/1989,1711.3,1009.9,2404.9,1252.3,1176.1,1706.1,1301,1892.5,1589.3,1880
15/06/1989,1710.49,1004.5,2412.8,1243.7,1164.9,1703.4,1301.9,1885.7,1592,1866.6
16/06/1989,1710.78,1018.3,2419.5,1248.7,1174.1,1708,1327,1893.8,1600,1870.3
19/06/1989,1712.68,1022.6,2414.4,1250.1,1188.5,1714.7,1338.8,1905,1606.4,1880.1
20/06/1989,1720.58,1032.6,2418.6,1270.9,1197.3,1729.2,1334.3,1907.5,1614.1,1898.4
21/06/1989,1723.39,1039.2,2417.3,1277.4,1196.4,1738,1331.2,1922.3,1614,1920
22/06/1989,1723.44,1041.1,2597.9,1271.4,1194.5,1748.8,1337.1,1938,1659.2,1926.1
23/06/1989,1721.57,1032.4,2580.6,1259.1,1166.8,1744.5,1337.5,1930.1,1653.7,1923.1
26/06/1989,1723.56,1037.1,2579.9,1259.2,1169.6,1763.6,1331.4,1931,1659.1,1924.6
27/06/1989,1723.71,1054.6,2588.3,1282.4,1177.3,1788.7,1327.7,1943.4,1676.2,1927.9
28/06/1989,1729.04,1057.8,2576.4,1290.7,1172.9,1776.1,1318,1943.2,1687.8,1927.6
29/06/1989,1725.06,1042.8,2559.3,1261.2,1158.7,1738.6,1306.5,1934.1,1673.9,1903.9
30/06/1989,1718.54,1030.1,2546,1238.1,1149,1718.4,1295.6,1924.1,1657.7,1882.4
03/07/1989,1718.15,1038,2540.6,1246.2,1159.7,1725.6,1305.4,1934.6,1670.2,1881.8
04/07/1989,1724.89,1041.2,2572.8,1253.8,1175.4,1725.3,1310.5,1951.1,1677.2,1881.3
05/07/1989,1728.76,1040.5,2566.8,1242.8,1170,1715.7,1309.6,1953.9,1678.5,1869.8
06/07/1989,1735.35,1038.6,2566.6,1235.7,1170.7,1693.5,1324.3,1983.5,1678.1,1869.3
07/07/1989,1740.84,1052,2586,1262.1,1176.2,1718.6,1335.7,2013.8,1686.3,1893.6
10/07/1989,1747.85,1064.6,2585.7,1292.8,1178.2,1700.9,1332,2031.7,1683.8,1891.2
11/07/1989,1755.37,1076.3,2613,1313.5,1183.1,1724.8,1337.5,2054.6,1725.6,1918.6
12/07/1989,1757.73,1079.3,2617.2,1300.7,1189.7,1729,1340.4,2067.8,1732.8,1919.9
13/07/1989,1757.83,1091.6,2611.2,1292,1183.7,1723.4,1357.8,2081,1726.4,1915.3
14/07/1989,1763.95,1106,2613.1,1309.3,1173.5,1744.9,1369.3,2124.6,1734.4,1916.8
17/07/1989,1766.98,1100.7,2608.1,1326.7,1183.5,1754.6,1360.8,2110.8,1745.4,1922
18/07/1989,1766.32,1099.6,2612.1,1331.4,1193.1,1745.5,1368.3,2110.5,1739.7,1905.1
19/07/1989,1774,1112.7,2621,1343.4,1220.4,1754.6,1396.5,2122.5,1748.1,1908.3
20/07/1989,1775.48,1107.3,2612.4,1329,1220.2,1744.9,1387,2112.9,1742.4,1923.3
21/07/1989,1769.45,1106.3,2599.2,1329.4,1203.2,1751.5,1386.5,2104.6,1726.4,1926.3
24/07/1989,1765.07,1087.4,2591.2,1309.5,1181.6,1745.5,1375.9,2087.5,1701.7,1915.3
25/07/1989,1764.91,1100.8,2614.1,1305.6,1182.2,1762,1380.8,2087,1712.2,1931.4
26/07/1989,1764.6,1100.6,2625.5,1303.3,1168,1750.9,1391.7,2089,1707.9,1929.8
27/07/1989,1768.61,1111.9,2659.7,1308.4,1174.4,1756.8,1409,2102.4,1724,1977.8
28/07/1989,1770.77,1136.1,2666.2,1353.1,1177.3,1763.6,1417.4,2110.3,1732.4,1997.7
31/07/1989,1775.59,1133.3,2665.5,1366.2,1168.5,1747.6,1418,2101.5,1721.7,2010.2
01/08/1989,1775.39,1130.9,2664.9,1362.7,1152.3,1746.3,1423.1,2086.5,1729.2,2008.7
02/08/1989,1777.66,1158.2,2666.8,1363.4,1154.8,1758.7,1451.9,2099.8,1733.5,2013.2
03/08/1989,1779.01,1154.4,2667,1365.9,1153.7,1753.4,1443,2090.7,1746.6,2037.6
04/08/1989,1782.9,1159.5,2696.6,1367,1162.5,1763.6,1449.3,2099.7,1770.8,2065.4
07/08/1989,1782.28,1163.4,2723,1373.7,1169.2,1773.5,1468,2111,1784.7,2082.3
08/08/1989,1786.52,1155.7,2774.3,1383.4,1177.2,1784.9,1465.6,2105.5,1807.3,2092.4
09/08/1989,1785.93,1146.1,2801.9,1391.1,1188.7,1812.6,1482.6,2111.3,1813.8,2113.4
10/08/1989,1784.14,1128.4,2802.6,1385.8,1177.4,1804.2,1470.7,2092.6,1799.7,2106.4
11/08/1989,1780.8,1127.8,2811.8,1381.9,1175.1,1834.8,1469.9,2079.6,1847.6,2127.7
14/08/1989,1763.15,1104.9,2767.2,1357.4,1156.2,1792,1446.5,2059.5,1847.5,2106.4
15/08/1989,1764.31,1111,2769.5,1361.7,1149.5,1780.9,1456.1,2063,1828,2111.4
16/08/1989,1767.65,1117.2,2781.3,1381.7,1163.9,1783.5,1469.9,2084.5,1841.2,2136.3
17/08/1989,1771.26,1124.1,2791.9,1408.1,1164.4,1785.3,1478.8,2094.7,1854.3,2139.4
18/08/1989,1770.88,1133.9,2779.9,1413.7,1166,1775.9,1489.7,2107.5,1864.7,2126.9
21/08/1989,1767.81,1139.4,2748.7,1421.8,1157.9,1788.8,1481.6,2100.4,1851,2139.8
22/08/1989,1763.43,1141.4,2731,1419.7,1152.3,1815.6,1482.2,2093.2,1841,2124.1
23/08/1989,1760.39,1147.7,2718.4,1431.4,1152.1,1838.6,1493.9,2101.5,1839.9,2125.5
24/08/1989,1762.6,1151,2728.8,1472.9,1148.7,1825.8,1501.8,2117.8,1842.5,2125.5
25/08/1989,1764.24,1154.7,2766.1,1477.2,1142.6,1820.3,1497.4,2130,1844.1,2123.1
28/08/1989,1764.24,1154.7,2766.1,1477.2,1142.6,1820.3,1497.4,2130,1844.1,2123.1
29/08/1989,1762.41,1155.5,2743.9,1463.4,1137.2,1817.7,1492.7,2117.8,1838.7,2121.9
30/08/1989,1760.16,1151.2,2737,1462.8,1151,1809.1,1497,2112.8,1843.2,2111.6
31/08/1989,1761.86,1157.6,2753.6,1452.1,1173.7,1803.3,1503.2,2122.1,1845.7,2118.5
01/09/1989,1766.89,1171.4,2822.8,1468.9,1182.6,1814.7,1513.3,2124.9,1856.2,2133.7
04/09/1989,1773.34,1180,2861.9,1467.6,1193.1,1824.4,1519.3,2148,1861.5,2146.8
05/09/1989,1774.44,1177,2895.3,1456.9,1194.4,1824.4,1521.4,2144.8,1864,2142.6
06/09/1989,1774.98,1152.9,2860.6,1436.8,1170.9,1798.4,1479.4,2106.7,1841.4,2111.8
07/09/1989,1777.1,1161.5,2895.6,1452.7,1186.8,1808.8,1500.9,2148.7,1851.3,2136.9
08/09/1989,1781.87,1166.6,2900.6,1461.2,1186.6,1803.9,1496.7,2162.2,1834.5,2137.3
11/09/1989,1782.98,1152.8,2869.7,1455.7,1186.3,1794.7,1476.5,2144.4,1806.6,2121.7
12/09/1989,1779.14,1157.1,2849,1452.3,1180.2,1802.3,1467.7,2139.4,1805.3,2117
13/09/1989,1778.17,1156.2,2840.9,1454.5,1144.8,1800.8,1472.7,2138.1,1821.3,2117.5
14/09/1989,1774.52,1144.5,2808.1,1449.4,1152.3,1781.1,1461.8,2120,1793.5,2103.1
15/09/1989,1767.94,1132.8,2758.4,1437,1136,1777.4,1453.1,2103.9,1774.5,2094.6
18/09/1989,1768.92,1139.1,2762.3,1443.5,1129,1777.3,1466.7,2117.3,1775.8,2096.8
19/09/1989,1767.16,1132.5,2761.1,1437.1,1127.4,1772.5,1465.2,2106.3,1777.2,2086.1
20/09/1989,1769.77,1135.7,2815.6,1445.4,1125.5,1780.1,1464.2,2112,1785.8,2107.8
21/09/1989,1767.83,1131.8,2860.1,1460,1120.9,1785.1,1481.8,2121.8,1792.5,2111.3
22/09/1989,1767.54,1112.8,2851.7,1462.5,1119.9,1785.2,1476.8,2115.5,1781.9,2106.4
25/09/1989,1764.28,1105.9,2819.5,1455.2,1120,1772.7,1473.9,2106.2,1770.3,2104.2
26/09/1989,1752.17,1095,2799.9,1441.5,1112.1,1739.7,1464.1,2090.8,1748.4,2084.2
27/09/1989,1745.47,1092.8,2769.8,1440,1110.7,1715.3,1439.8,2076.6,1741.3,2084.7
28/09/1989,1739.26,1076.2,2691.5,1410.7,1096.8,1698.7,1397.2,2054.4,1712.7,2062.7
29/09/1989,1727.47,1078,2712.3,1406,1103.5,1716.2,1406.1,2057.1,1716.8,2056.4
02/10/1989,1716.83,1073.4,2700.5,1388.1,1088.8,1711.5,1392.2,2047,1715.7,2031.3
03/10/1989,1721.63,1075.9,2731.1,1405.5,1068.4,1720.8,1404,2072.4,1740.2,2048.4
04/10/1989,1722.16,1075.4,2724.4,1401,1062.9,1705.1,1389.1,2073.8,1733.3,2056.3
05/10/1989,1700.87,1051.4,2690.3,1387.4,1050.3,1673.9,1362.7,2047.9,1722.1,2031.9
06/10/1989,1684.46,1036.2,2680,1383.2,1052,1656.3,1352.5,2044.3,1733.7,2027.4
09/10/1989,1661.68,1012.5,2653.2,1366.6,1030.9,1629.4,1328,2020,1696.9,2007.6
10/10/1989,1649.71,995.2,2613.3,1341.3,995.6,1609.1,1295.8,1999.1,1659.5,1990.7
11/10/1989,1613.55,994.1,2606.1,1340.8,999.5,1622.4,1302.8,1995.6,1661.2,1968.7
12/10/1989,1609.03,1000.5,2603.2,1352.6,1014,1624.1,1323.8,2018.5,1674.6,1977.5
13/10/1989,1603.89,1001.7,2597.4,1332,1001.8,1630.3,1315,2010.9,1672.9,1965.2
16/10/1989,1453.51,959.5,2499.9,1306.9,953.3,1600,1281.2,1918.7,1618.9,1871.9
17/10/1989,1511.4,949.9,2483.6,1290.8,947.5,1588.1,1252.8,1898.5,1600.4,1863.7
18/10/1989,1530.17,969.5,2535.1,1294.9,971.1,1616.7,1277.1,1930,1626.8,1910.1
19/10/1989,1549.84,996.7,2551.5,1299.2,983,1626.3,1279.8,1953,1655.5,1932.4
20/10/1989,1557.45,991.4,2542.9,1298.4,972.7,1624.2,1272.2,1947.1,1642.6,1941.3
23/10/1989,1559.34,998.7,2553.5,1298.9,975.3,1630.1,1302.8,1962.5,1655.2,1939.3
24/10/1989,1546.77,983.5,2488.3,1267.8,954.7,1611.3,1296.8,1934.5,1626.1,1914.2
25/10/1989,1545.94,990.1,2456,1269.8,965.7,1630.9,1311,1946.3,1625.3,1924.8
26/10/1989,1539.58,970.3,2411.2,1250.9,948.7,1562.6,1283.8,1918.3,1596.3,1917.4
27/10/1989,1503.54,942.8,2379.7,1228.3,930,1541,1248.3,1890.1,1539,1874.4
30/10/1989,1512.39,957.8,2434.5,1248,936.1,1554.1,1257.8,1925.6,1560.8,1909.9
31/10/1989,1523.55,977.6,2488.8,1268.9,942.7,1572.2,1262.6,1952.5,1590,1925.5
01/11/1989,1530.28,989.2,2540.7,1272.6,944.9,1571.8,1268.1,1961.1,1600.4,1963.2
02/11/1989,1528.19,982.8,2539.9,1280.9,934.8,1570.6,1265.7,1954.2,1604.2,1964.7
03/11/1989,1532.01,992,2584.7,1314.3,941.6,1576.5,1280.1,1954.4,1623.7,1970.1
06/11/1989,1538.36,992.6,2586,1308.8,938,1571.9,1278.5,1943.4,1634.5,1965.7
07/11/1989,1538.13,988.9,2619.6,1319,944.6,1580.5,1289.8,1946.6,1658.9,1962.5
08/11/1989,1546.22,1004.6,2656.5,1326,972.5,1594.8,1284.6,1960.8,1681,1981.6
09/11/1989,1546.53,1005.1,2686.4,1369.4,969.5,1579.6,1274.2,1943.4,1676.7,1976.1
10/11/1989,1545.09,1007.3,2671.2,1405.6,951.9,1586.8,1279.9,1963.1,1675.9,1983.1
13/11/1989,1544.69,1004.3,2685.6,1394.5,943.8,1593.8,1272.4,1961.7,1669.1,1992.7
14/11/1989,1541.9,1003,2669.4,1392.5,943.3,1589.2,1273.1,1965.1,1676.2,1984.9
15/11/1989,1539.83,1000.4,2642.9,1392.4,945.9,1584.6,1275.3,1966,1658.8,1977.4
16/11/1989,1539.31,992.2,2623.3,1404.3,957.5,1577.3,1270.8,1963.9,1645.2,1986.7
17/11/1989,1541.65,988.2,2609,1430,954.6,1583.1,1276.9,1978.9,1657.2,2001.1
20/11/1989,1538.61,961.8,2567.6,1391.4,918.2,1568.2,1238.5,1957,1625.2,1976.4
21/11/1989,1529.85,965.4,2556.4,1392.3,909,1572.1,1231.7,1947.3,1620.1,1982.1
22/11/1989,1530.47,963.3,2554.6,1399.1,900.1,1574.2,1230.8,1953,1646.4,1986.8
23/11/1989,1532.04,975.1,2581.6,1430.3,911.3,1589.4,1241.6,1979.1,1662.4,2001
24/11/1989,1531.5,990.5,2576.8,1430.6,911.3,1603.2,1237.5,1974.1,1655.8,1998.5
27/11/1989,1532.14,984.3,2577.7,1434.1,899.3,1599,1231.9,1964.4,1667.1,1998.3
28/11/1989,1534.79,995.9,2587.9,1444.7,921,1602.1,1250.3,1975.1,1682.6,2023.5
29/11/1989,1536.93,999.7,2615.1,1467.4,921.6,1606.2,1254.5,1990.1,1687.4,2023
30/11/1989,1540.84,1013,2642.8,1463,930.2,1615,1268.5,2022,1696.9,2030.2
01/12/1989,1550.85,1026.2,2668.8,1480.3,924.8,1631.7,1288.8,2041.1,1717,2042
04/12/1989,1552.6,1019.4,2657,1475.4,914.3,1630.8,1262,2033.4,1731.5,2047.1
05/12/1989,1555.63,1026.8,2666,1475.5,924.9,1634.1,1272,2054.9,1742.8,2075.3
06/12/1989,1560.07,1040.8,2698.2,1488.3,935.2,1643.5,1305.5,2071.5,1764.4,2119
07/12/1989,1563.13,1031.2,2710.9,1480.1,932.6,1636.7,1298.7,2063.4,1756.8,2125.2
08/12/1989,1563.66,1027.8,2776,1476.7,961.6,1639.5,1306.7,2073.3,1751.4,2123.3
11/12/1989,1565.73,1015,2801.6,1485.3,968.8,1631.1,1281.4,2068.3,1739.9,2104
12/12/1989,1568.1,1017.8,2816.2,1496.7,952.5,1635.5,1276.5,2074.5,1746.5,2113.5
13/12/1989,1571.86,1019.4,2818.5,1520.8,966.5,1646.1,1256.3,2093.5,1756.1,2165.6
14/12/1989,1572.62,1020,2798.3,1512.7,963.8,1638.2,1248.2,2084.7,1740.9,2134.8
15/12/1989,1567.51,1014.5,2753.9,1509.8,955.3,1631.8,1224.3,2062.7,1712.4,2120.8
18/12/1989,1569.09,1016.5,2766.5,1512.5,969,1636.7,1235.2,2060.5,1733.1,2143.2
19/12/1989,1566.68,1004.8,2738.3,1489.9,957.9,1640.2,1245.9,2048.9,1720,2118.4
20/12/1989,1565.68,1014.8,2771.9,1496.3,958.1,1646.5,1262,2054.7,1721.4,2117.4
21/12/1989,1568.22,1011.9,2764.3,1501,966.8,1620.8,1254.8,2041.4,1717.1,2104.9
22/12/1989,1571.49,1018.9,2777.5,1516,966.6,1625.5,1260.9,2050.1,1719.2,2101
25/12/1989,1571.49,1018.9,2777.5,1516,966.6,1625.5,1260.9,2050.1,1719.2,2101
26/12/1989,1571.49,1018.9,2777.5,1516,966.6,1625.5,1260.9,2050.1,1719.2,2101
27/12/1989,1576.26,1031.2,2814.5,1543.8,988.3,1641.9,1284.3,2088.6,1728,2091.5
28/12/1989,1583.23,1032.9,2815.7,1539.8,990.2,1647.2,1275.8,2083.2,1734.4,2100.7
29/12/1989,1593.86,1035.9,2844.3,1557.1,994.1,1663.6,1281,2105.9,1760.9,2105.3
01/01/1990,1593.86,1035.9,2844.3,1557.1,994.1,1663.6,1281,2105.9,1760.9,2105.3
02/01/1990,1601.14,1048.2,2857.9,1560.1,997.9,1675.2,1277.6,2110,1774.7,2102.2
03/01/1990,1619.41,1091.1,2909.3,1572.9,1014.3,1712.6,1285.7,2135.5,1815.9,2122.5
04/01/1990,1637.28,1074.8,2933.5,1562.4,1013.2,1730.4,1286,2125.9,1806,2145.6
05/01/1990,1638.63,1076.4,2912.2,1571.6,1005.9,1736.8,1278.8,2134.7,1801.6,2137
08/01/1990,1641.11,1076.1,2894.7,1558.3,993.4,1723.1,1281.1,2112.1,1794.8,2128.5
09/01/1990,1643.64,1077.8,2865.7,1572.1,1011.4,1736.7,1286.1,2121.5,1797.3,2135.9
10/01/1990,1645.4,1068.3,2864.7,1553.8,1003,1722,1272.4,2093.6,1785.7,2120.3
11/01/1990,1644.95,1059.2,2906.1,1553.3,1008.2,1714.8,1285.1,2104.2,1796.7,2134.7
12/01/1990,1628.22,1046.1,2881.6,1533.8,981.7,1680.3,1265.4,2072.9,1772.3,2099.9
15/01/1990,1616.57,1027.2,2845.6,1525.3,970.7,1663.9,1254.4,2055.6,1765.8,2087.2
16/01/1990,1608.07,1023.9,2773.1,1526,951.8,1654.8,1253.3,2039.4,1742.4,2058.6
17/01/1990,1615.4,1038.3,2792.8,1542.3,963.9,1665.2,1277.5,2067.2,1759.6,2066.1
18/01/1990,1606.34,1019.4,2701.9,1527.3,934.4,1633.9,1261.8,2041,1743.6,2044.5
19/01/1990,1607.99,1016.5,2684.1,1517.6,933.3,1635.3,1265.7,2051.5,1736.7,2064.7
22/01/1990,1607.21,1003.9,2592,1508.7,925,1609.7,1256,2026.5,1699.6,2035.5
23/01/1990,1597.27,995.8,2578,1519.2,929.4,1597.7,1254.9,2032.9,1685.1,2016.5
24/01/1990,1584.89,991,2566.1,1515.1,932.5,1586,1245.4,2014.7,1673.1,1987.3
25/01/1990,1589.15,986.2,2611,1495,928.6,1601.4,1256.1,2029.8,1681.1,2014.9
26/01/1990,1590.76,1000.8,2592.6,1521.9,939.8,1599.5,1260.1,2032,1687.5,2022.7
29/01/1990,1594.68,1012.1,2589.5,1538.6,944.1,1611,1264.5,2039.3,1691.8,2027.1
30/01/1990,1593.55,1005.7,2527.1,1555.6,938.9,1593.9,1275.4,2030.3,1688.7,2017.3
31/01/1990,1592.56,1008,2535.5,1569.7,939.1,1592.4,1274.8,2034.1,1689.3,2017.9
01/02/1990,1596.72,1008.2,2528.6,1587.7,943.2,1588.5,1276.7,2050.7,1692.4,2025.8
02/02/1990,1598.29,1018,2542.4,1602.2,933.4,1593.7,1272.6,2054.1,1704.5,2040.3
05/02/1990,1597.8,1019.2,2555.6,1586.8,939.5,1598.9,1269.3,2043.9,1718.2,2030.7
06/02/1990,1593.41,1009,2523.5,1555.3,931.7,1590.4,1251.2,2015.4,1709.9,2020.2
07/02/1990,1586.48,1014.4,2509.9,1541,928,1585.8,1246.7,2006.7,1694.7,2026
08/02/1990,1589.74,1020.7,2520.8,1551.7,928.7,1608.6,1260,2020.8,1709.4,2054.3
09/02/1990,1587.13,1017.5,2506,1541.1,914.8,1599.5,1242.9,2002.9,1692.1,2047.1
12/02/1990,1584.98,1007.3,2478.1,1507.1,901.3,1588.4,1239,1990.8,1672.9,2024.9
13/02/1990,1579.81,1007.4,2477,1505.1,902.8,1587.2,1237.3,1979,1667.4,2024
14/02/1990,1579.39,1012.7,2496.3,1506,898.2,1584,1249.2,1977.2,1667.8,2031.9
15/02/1990,1578.03,1026.9,2515.7,1512.7,892.7,1578.4,1265.1,1979.9,1672,2040.7
16/02/1990,1579.72,1039.4,2535.8,1526,891.7,1579.3,1282.3,1994,1671,2044.9
19/02/1990,1577.03,1022.5,2550.9,1505.9,875.1,1558.5,1265.9,1968.3,1653.8,2018.3
20/02/1990,1566.76,1011.5,2541,1511,869.3,1540.8,1255.4,1947.6,1641.2,1998.1
21/02/1990,1548.52,1005.7,2532.8,1510.4,863.6,1524.7,1243.9,1925.6,1620.4,1968.5
22/02/1990,1548.2,1008.6,2540.6,1520.9,869.4,1541.3,1243.7,1922.2,1631.6,1976.9
23/02/1990,1528.53,995.2,2511.9,1508.8,856.1,1528,1228.5,1894.2,1606.9,1942.4
26/02/1990,1517.35,997.7,2525.1,1518.4,869.3,1544.5,1252.5,1906.8,1618.5,1946.2
27/02/1990,1521.83,1003.7,2513.6,1514,875.4,1557.4,1261.6,1914.7,1630.3,1961.7
28/02/1990,1524.94,1007,2484.1,1525.7,881.8,1554.6,1263.1,1917.6,1627.8,1959.1
01/03/1990,1520.4,999.8,2456.5,1527.2,870.5,1551.5,1251.7,1905,1618.5,1948
02/03/1990,1518.71,1000.8,2483.7,1529.6,878.4,1567.7,1257.8,1912.5,1644.9,1956.1
05/03/1990,1509.94,988.5,2467.5,1515.3,859.7,1572.5,1243.4,1889.7,1631.9,1942.6
06/03/1990,1503.88,980.8,2492.2,1516.5,853.8,1567,1231.1,1870.3,1629,1921.2
07/03/1990,1501.33,984.2,2535.8,1518.8,867.4,1578.9,1235.9,1881.2,1636.6,1919.2
08/03/1990,1503.88,992.7,2560.5,1521.9,881.7,1583.2,1250.4,1907.5,1666.1,1921.3
09/03/1990,1501.24,976.6,2560.8,1513.4,881.6,1593.8,1239.5,1927.4,1652.9,1914.7
